nohup: ignoring input
pybullet build time: May 20 2022 19:44:17
Iteration 1 took 4.88 seconds (mean sampled reward: -870.40). Current reward after update: -704.16, Optimal reward -704.16
Iteration 15 took 4.67 seconds (mean sampled reward: -860.68). Current reward after update: -594.08, Optimal reward -536.91
Iteration 16 took 4.67 seconds (mean sampled reward: -834.94). Current reward after update: -625.59, Optimal reward -536.91
Iteration 17 took 4.68 seconds (mean sampled reward: -839.99). Current reward after update: -576.34, Optimal reward -536.91
Iteration 18 took 4.57 seconds (mean sampled reward: -827.57). Current reward after update: -559.55, Optimal reward -536.91
Iteration 19 took 4.59 seconds (mean sampled reward: -897.48). Current reward after update: -669.04, Optimal reward -536.91
Iteration 20 took 4.51 seconds (mean sampled reward: -903.21). Current reward after update: -649.80, Optimal reward -536.91
Iteration 21 took 4.52 seconds (mean sampled reward: -853.32). Current reward after update: -629.58, Optimal reward -536.91
Iteration 22 took 4.48 seconds (mean sampled reward: -796.26). Current reward after update: -601.54, Optimal reward -536.91
Iteration 23 took 4.57 seconds (mean sampled reward: -798.82). Current reward after update: -526.09, Optimal reward -526.09
Iteration 24 took 4.53 seconds (mean sampled reward: -786.05). Current reward after update: -458.79, Optimal reward -458.79
Iteration 25 took 4.55 seconds (mean sampled reward: -840.54). Current reward after update: -577.41, Optimal reward -458.79
Iteration 26 took 4.62 seconds (mean sampled reward: -802.33). Current reward after update: -572.45, Optimal reward -458.79
Iteration 27 took 4.55 seconds (mean sampled reward: -782.09). Current reward after update: -466.90, Optimal reward -458.79
Iteration 28 took 4.45 seconds (mean sampled reward: -795.46). Current reward after update: -486.23, Optimal reward -458.79
Iteration 29 took 4.66 seconds (mean sampled reward: -764.51). Current reward after update: -449.98, Optimal reward -449.98
Iteration 30 took 4.67 seconds (mean sampled reward: -758.54). Current reward after update: -459.10, Optimal reward -449.98
Iteration 31 took 4.66 seconds (mean sampled reward: -769.16). Current reward after update: -425.61, Optimal reward -425.61
Iteration 32 took 4.54 seconds (mean sampled reward: -797.20). Current reward after update: -462.19, Optimal reward -425.61
Iteration 33 took 4.52 seconds (mean sampled reward: -794.10). Current reward after update: -543.73, Optimal reward -425.61
Iteration 34 took 4.55 seconds (mean sampled reward: -814.22). Current reward after update: -464.75, Optimal reward -425.61
Iteration 35 took 4.52 seconds (mean sampled reward: -816.08). Current reward after update: -489.89, Optimal reward -425.61
Iteration 36 took 4.49 seconds (mean sampled reward: -825.88). Current reward after update: -547.46, Optimal reward -425.61
Iteration 37 took 4.44 seconds (mean sampled reward: -830.29). Current reward after update: -511.32, Optimal reward -425.61
Iteration 38 took 4.41 seconds (mean sampled reward: -840.66). Current reward after update: -508.37, Optimal reward -425.61
Iteration 39 took 4.45 seconds (mean sampled reward: -842.16). Current reward after update: -531.03, Optimal reward -425.61
Iteration 40 took 4.43 seconds (mean sampled reward: -806.34). Current reward after update: -487.02, Optimal reward -425.61
Iteration 41 took 4.62 seconds (mean sampled reward: -787.51). Current reward after update: -457.82, Optimal reward -425.61
Iteration 42 took 4.46 seconds (mean sampled reward: -805.78). Current reward after update: -511.42, Optimal reward -425.61
Iteration 43 took 4.60 seconds (mean sampled reward: -815.38). Current reward after update: -475.52, Optimal reward -425.61
Iteration 44 took 4.42 seconds (mean sampled reward: -817.36). Current reward after update: -525.23, Optimal reward -425.61
Iteration 45 took 4.46 seconds (mean sampled reward: -786.44). Current reward after update: -503.07, Optimal reward -425.61
Iteration 46 took 4.47 seconds (mean sampled reward: -837.55). Current reward after update: -320.78, Optimal reward -320.78
Iteration 47 took 4.47 seconds (mean sampled reward: -815.52). Current reward after update: -351.46, Optimal reward -320.78
Iteration 48 took 4.50 seconds (mean sampled reward: -871.89). Current reward after update: -258.38, Optimal reward -258.38
Iteration 49 took 4.53 seconds (mean sampled reward: -843.99). Current reward after update: -310.50, Optimal reward -258.38
Iteration 50 took 4.51 seconds (mean sampled reward: -853.84). Current reward after update: -301.43, Optimal reward -258.38
Iteration 51 took 4.56 seconds (mean sampled reward: -823.34). Current reward after update: -307.20, Optimal reward -258.38
Iteration 52 took 4.51 seconds (mean sampled reward: -842.37). Current reward after update: -280.97, Optimal reward -258.38
Iteration 53 took 4.65 seconds (mean sampled reward: -796.00). Current reward after update: -515.60, Optimal reward -258.38
Iteration 54 took 4.62 seconds (mean sampled reward: -757.05). Current reward after update: -224.51, Optimal reward -224.51
Iteration 55 took 4.59 seconds (mean sampled reward: -785.66). Current reward after update: -202.39, Optimal reward -202.39
Iteration 56 took 4.53 seconds (mean sampled reward: -763.32). Current reward after update: -130.76, Optimal reward -130.76
Iteration 57 took 4.49 seconds (mean sampled reward: -779.25). Current reward after update: -259.39, Optimal reward -130.76
Iteration 58 took 4.47 seconds (mean sampled reward: -790.54). Current reward after update: -182.65, Optimal reward -130.76
Iteration 59 took 4.51 seconds (mean sampled reward: -778.67). Current reward after update: -196.34, Optimal reward -130.76
Iteration 60 took 4.54 seconds (mean sampled reward: -761.87). Current reward after update: -157.04, Optimal reward -130.76
Iteration 61 took 4.58 seconds (mean sampled reward: -777.50). Current reward after update: -119.47, Optimal reward -119.47
Iteration 62 took 4.53 seconds (mean sampled reward: -834.07). Current reward after update: -229.06, Optimal reward -119.47
Iteration 63 took 4.60 seconds (mean sampled reward: -840.31). Current reward after update: -206.65, Optimal reward -119.47
Iteration 64 took 4.70 seconds (mean sampled reward: -857.13). Current reward after update: -232.70, Optimal reward -119.47
Iteration 65 took 4.57 seconds (mean sampled reward: -760.40). Current reward after update: -738.25, Optimal reward -119.47
Iteration 66 took 4.55 seconds (mean sampled reward: -772.95). Current reward after update: -62.00, Optimal reward -62.00
Iteration 67 took 4.61 seconds (mean sampled reward: -803.88). Current reward after update: -220.58, Optimal reward -62.00
Iteration 68 took 4.69 seconds (mean sampled reward: -767.61). Current reward after update: -204.87, Optimal reward -62.00
Iteration 69 took 4.68 seconds (mean sampled reward: -742.47). Current reward after update: -30.86, Optimal reward -30.86
Iteration 70 took 4.71 seconds (mean sampled reward: -738.00). Current reward after update: -212.57, Optimal reward -30.86
Iteration 71 took 4.62 seconds (mean sampled reward: -770.51). Current reward after update: -36.30, Optimal reward -30.86
Iteration 72 took 4.79 seconds (mean sampled reward: -766.38). Current reward after update: -85.79, Optimal reward -30.86
Iteration 73 took 4.66 seconds (mean sampled reward: -758.45). Current reward after update: -133.08, Optimal reward -30.86
Iteration 74 took 4.60 seconds (mean sampled reward: -736.35). Current reward after update: -129.47, Optimal reward -30.86
Iteration 75 took 4.64 seconds (mean sampled reward: -737.42). Current reward after update: 32.96, Optimal reward 32.96
Iteration 76 took 4.70 seconds (mean sampled reward: -771.82). Current reward after update: -73.82, Optimal reward 32.96
Iteration 77 took 4.71 seconds (mean sampled reward: -791.17). Current reward after update: -172.34, Optimal reward 32.96
Iteration 78 took 4.76 seconds (mean sampled reward: -792.54). Current reward after update: -153.71, Optimal reward 32.96
Iteration 79 took 4.75 seconds (mean sampled reward: -842.19). Current reward after update: -158.46, Optimal reward 32.96
Iteration 80 took 4.72 seconds (mean sampled reward: -902.37). Current reward after update: -263.48, Optimal reward 32.96
Iteration 81 took 4.69 seconds (mean sampled reward: -871.96). Current reward after update: -223.23, Optimal reward 32.96
Iteration 82 took 4.73 seconds (mean sampled reward: -870.42). Current reward after update: -215.10, Optimal reward 32.96
Iteration 83 took 4.77 seconds (mean sampled reward: -854.58). Current reward after update: -859.64, Optimal reward 32.96
Iteration 84 took 4.74 seconds (mean sampled reward: -828.62). Current reward after update: -145.63, Optimal reward 32.96
Iteration 85 took 4.73 seconds (mean sampled reward: -838.84). Current reward after update: -214.40, Optimal reward 32.96
Iteration 86 took 4.63 seconds (mean sampled reward: -819.83). Current reward after update: -217.24, Optimal reward 32.96
Iteration 87 took 4.65 seconds (mean sampled reward: -864.25). Current reward after update: -187.26, Optimal reward 32.96
Iteration 88 took 4.55 seconds (mean sampled reward: -848.37). Current reward after update: -239.13, Optimal reward 32.96
Iteration 89 took 4.57 seconds (mean sampled reward: -854.35). Current reward after update: -194.08, Optimal reward 32.96
Iteration 90 took 4.56 seconds (mean sampled reward: -830.60). Current reward after update: -174.63, Optimal reward 32.96
Iteration 91 took 4.59 seconds (mean sampled reward: -764.16). Current reward after update: -85.26, Optimal reward 32.96
Iteration 92 took 4.51 seconds (mean sampled reward: -730.77). Current reward after update: -166.04, Optimal reward 32.96
Iteration 93 took 4.54 seconds (mean sampled reward: -730.79). Current reward after update: -108.54, Optimal reward 32.96
Iteration 94 took 4.68 seconds (mean sampled reward: -768.37). Current reward after update: -123.54, Optimal reward 32.96
Iteration 95 took 4.64 seconds (mean sampled reward: -738.69). Current reward after update: -97.74, Optimal reward 32.96
Iteration 96 took 4.48 seconds (mean sampled reward: -676.37). Current reward after update: -274.48, Optimal reward 32.96
Iteration 97 took 4.60 seconds (mean sampled reward: -692.26). Current reward after update: -76.48, Optimal reward 32.96
Iteration 98 took 4.49 seconds (mean sampled reward: -712.17). Current reward after update: -67.42, Optimal reward 32.96
Iteration 99 took 4.66 seconds (mean sampled reward: -714.23). Current reward after update: -78.60, Optimal reward 32.96
Iteration 100 took 4.56 seconds (mean sampled reward: -718.82). Current reward after update: -40.38, Optimal reward 32.96
Iteration 101 took 4.55 seconds (mean sampled reward: -698.45). Current reward after update: -113.17, Optimal reward 32.96
Iteration 102 took 4.55 seconds (mean sampled reward: -743.90). Current reward after update: -30.35, Optimal reward 32.96
Iteration 103 took 4.67 seconds (mean sampled reward: -723.50). Current reward after update: -44.54, Optimal reward 32.96
Iteration 104 took 4.71 seconds (mean sampled reward: -775.67). Current reward after update: -74.60, Optimal reward 32.96
Iteration 105 took 4.59 seconds (mean sampled reward: -748.18). Current reward after update: -65.58, Optimal reward 32.96
Iteration 106 took 4.75 seconds (mean sampled reward: -723.27). Current reward after update: -57.65, Optimal reward 32.96
Iteration 107 took 4.71 seconds (mean sampled reward: -749.88). Current reward after update: -47.17, Optimal reward 32.96
Iteration 108 took 4.74 seconds (mean sampled reward: -736.17). Current reward after update: 13.55, Optimal reward 32.96
Iteration 109 took 4.81 seconds (mean sampled reward: -701.82). Current reward after update: -9.43, Optimal reward 32.96
Iteration 110 took 4.74 seconds (mean sampled reward: -758.53). Current reward after update: 2.63, Optimal reward 32.96
Iteration 111 took 4.76 seconds (mean sampled reward: -777.74). Current reward after update: -49.79, Optimal reward 32.96
Iteration 112 took 4.75 seconds (mean sampled reward: -753.68). Current reward after update: -91.72, Optimal reward 32.96
Iteration 113 took 4.67 seconds (mean sampled reward: -755.90). Current reward after update: -196.99, Optimal reward 32.96
Iteration 114 took 4.55 seconds (mean sampled reward: -761.18). Current reward after update: -182.53, Optimal reward 32.96
Iteration 115 took 4.70 seconds (mean sampled reward: -728.79). Current reward after update: -119.48, Optimal reward 32.96
Iteration 116 took 4.73 seconds (mean sampled reward: -723.78). Current reward after update: -24.66, Optimal reward 32.96
Iteration 117 took 4.78 seconds (mean sampled reward: -742.41). Current reward after update: 15.00, Optimal reward 32.96
Iteration 118 took 4.78 seconds (mean sampled reward: -746.74). Current reward after update: -57.16, Optimal reward 32.96
Iteration 119 took 4.73 seconds (mean sampled reward: -756.46). Current reward after update: -17.31, Optimal reward 32.96
Iteration 120 took 4.91 seconds (mean sampled reward: -763.22). Current reward after update: -183.18, Optimal reward 32.96
Iteration 121 took 4.94 seconds (mean sampled reward: -753.18). Current reward after update: -97.63, Optimal reward 32.96
Iteration 122 took 4.82 seconds (mean sampled reward: -793.41). Current reward after update: -145.54, Optimal reward 32.96
Iteration 123 took 4.89 seconds (mean sampled reward: -776.85). Current reward after update: -117.38, Optimal reward 32.96
Iteration 124 took 4.87 seconds (mean sampled reward: -782.16). Current reward after update: -46.04, Optimal reward 32.96
Iteration 125 took 4.83 seconds (mean sampled reward: -762.25). Current reward after update: 70.34, Optimal reward 70.34
Iteration 126 took 4.93 seconds (mean sampled reward: -787.71). Current reward after update: -42.36, Optimal reward 70.34
Iteration 127 took 4.96 seconds (mean sampled reward: -747.32). Current reward after update: -46.32, Optimal reward 70.34
Iteration 128 took 4.94 seconds (mean sampled reward: -745.61). Current reward after update: -14.89, Optimal reward 70.34
Iteration 129 took 5.03 seconds (mean sampled reward: -759.10). Current reward after update: 71.27, Optimal reward 71.27
Iteration 130 took 5.02 seconds (mean sampled reward: -776.01). Current reward after update: -60.39, Optimal reward 71.27
Iteration 131 took 4.99 seconds (mean sampled reward: -793.53). Current reward after update: 76.52, Optimal reward 76.52
Iteration 132 took 4.90 seconds (mean sampled reward: -812.40). Current reward after update: 14.84, Optimal reward 76.52
Iteration 133 took 4.85 seconds (mean sampled reward: -783.25). Current reward after update: -6.26, Optimal reward 76.52
Iteration 134 took 4.86 seconds (mean sampled reward: -722.90). Current reward after update: 34.02, Optimal reward 76.52
Iteration 135 took 4.93 seconds (mean sampled reward: -749.00). Current reward after update: 59.28, Optimal reward 76.52
Iteration 136 took 4.94 seconds (mean sampled reward: -776.76). Current reward after update: 79.67, Optimal reward 79.67
Iteration 137 took 4.96 seconds (mean sampled reward: -776.37). Current reward after update: 13.64, Optimal reward 79.67
Iteration 138 took 4.97 seconds (mean sampled reward: -811.44). Current reward after update: 125.79, Optimal reward 125.79
Iteration 139 took 4.96 seconds (mean sampled reward: -820.26). Current reward after update: -37.16, Optimal reward 125.79
Iteration 140 took 4.91 seconds (mean sampled reward: -808.02). Current reward after update: -52.45, Optimal reward 125.79
Iteration 141 took 5.05 seconds (mean sampled reward: -783.81). Current reward after update: -12.18, Optimal reward 125.79
Iteration 142 took 5.04 seconds (mean sampled reward: -763.37). Current reward after update: 63.73, Optimal reward 125.79
Iteration 143 took 5.00 seconds (mean sampled reward: -756.95). Current reward after update: -25.72, Optimal reward 125.79
Iteration 144 took 4.95 seconds (mean sampled reward: -737.73). Current reward after update: -48.89, Optimal reward 125.79
Iteration 145 took 4.91 seconds (mean sampled reward: -737.66). Current reward after update: 14.33, Optimal reward 125.79
Iteration 146 took 5.02 seconds (mean sampled reward: -738.67). Current reward after update: 27.93, Optimal reward 125.79
Iteration 147 took 4.90 seconds (mean sampled reward: -762.62). Current reward after update: 18.89, Optimal reward 125.79
Iteration 148 took 5.02 seconds (mean sampled reward: -798.73). Current reward after update: 131.20, Optimal reward 131.20
Iteration 149 took 5.04 seconds (mean sampled reward: -795.69). Current reward after update: 81.93, Optimal reward 131.20
Iteration 150 took 5.06 seconds (mean sampled reward: -781.54). Current reward after update: -15.08, Optimal reward 131.20
Iteration 151 took 5.06 seconds (mean sampled reward: -730.69). Current reward after update: 2.06, Optimal reward 131.20
Iteration 152 took 5.10 seconds (mean sampled reward: -746.71). Current reward after update: 45.78, Optimal reward 131.20
Iteration 153 took 4.96 seconds (mean sampled reward: -726.75). Current reward after update: 65.10, Optimal reward 131.20
Iteration 154 took 5.16 seconds (mean sampled reward: -798.59). Current reward after update: 1.30, Optimal reward 131.20
Iteration 155 took 5.64 seconds (mean sampled reward: -789.47). Current reward after update: 109.64, Optimal reward 131.20
Iteration 156 took 5.83 seconds (mean sampled reward: -763.08). Current reward after update: 138.18, Optimal reward 138.18
Iteration 157 took 5.81 seconds (mean sampled reward: -756.22). Current reward after update: 119.92, Optimal reward 138.18
Iteration 158 took 5.68 seconds (mean sampled reward: -719.53). Current reward after update: 84.85, Optimal reward 138.18
Iteration 159 took 5.63 seconds (mean sampled reward: -732.36). Current reward after update: 163.86, Optimal reward 163.86
Iteration 160 took 5.50 seconds (mean sampled reward: -757.14). Current reward after update: 150.05, Optimal reward 163.86
Iteration 161 took 5.43 seconds (mean sampled reward: -769.38). Current reward after update: 112.29, Optimal reward 163.86
Iteration 162 took 5.45 seconds (mean sampled reward: -769.81). Current reward after update: 95.08, Optimal reward 163.86
Iteration 163 took 5.49 seconds (mean sampled reward: -767.20). Current reward after update: -81.63, Optimal reward 163.86
Iteration 164 took 5.34 seconds (mean sampled reward: -784.78). Current reward after update: 0.13, Optimal reward 163.86
Iteration 165 took 5.08 seconds (mean sampled reward: -774.83). Current reward after update: 26.48, Optimal reward 163.86
Iteration 166 took 5.05 seconds (mean sampled reward: -776.29). Current reward after update: 119.15, Optimal reward 163.86
Iteration 167 took 5.07 seconds (mean sampled reward: -764.47). Current reward after update: -6.77, Optimal reward 163.86
Iteration 168 took 5.05 seconds (mean sampled reward: -765.34). Current reward after update: -141.90, Optimal reward 163.86
Iteration 169 took 5.13 seconds (mean sampled reward: -750.97). Current reward after update: 111.84, Optimal reward 163.86
Iteration 170 took 5.13 seconds (mean sampled reward: -708.04). Current reward after update: 154.79, Optimal reward 163.86
Iteration 171 took 5.00 seconds (mean sampled reward: -720.26). Current reward after update: 128.87, Optimal reward 163.86
Iteration 172 took 5.22 seconds (mean sampled reward: -684.24). Current reward after update: 123.53, Optimal reward 163.86
Iteration 173 took 5.03 seconds (mean sampled reward: -726.77). Current reward after update: 120.94, Optimal reward 163.86
Iteration 174 took 5.03 seconds (mean sampled reward: -749.18). Current reward after update: 98.68, Optimal reward 163.86
Iteration 175 took 4.98 seconds (mean sampled reward: -759.37). Current reward after update: 53.38, Optimal reward 163.86
Iteration 176 took 4.95 seconds (mean sampled reward: -770.09). Current reward after update: 85.18, Optimal reward 163.86
Iteration 177 took 4.98 seconds (mean sampled reward: -720.60). Current reward after update: 138.03, Optimal reward 163.86
Iteration 178 took 4.93 seconds (mean sampled reward: -669.35). Current reward after update: 143.23, Optimal reward 163.86
Iteration 179 took 5.07 seconds (mean sampled reward: -712.63). Current reward after update: 103.31, Optimal reward 163.86
Iteration 180 took 5.24 seconds (mean sampled reward: -764.37). Current reward after update: 36.83, Optimal reward 163.86
Iteration 181 took 5.63 seconds (mean sampled reward: -726.23). Current reward after update: 117.69, Optimal reward 163.86
Iteration 182 took 5.98 seconds (mean sampled reward: -777.91). Current reward after update: 156.28, Optimal reward 163.86
Iteration 183 took 5.89 seconds (mean sampled reward: -731.98). Current reward after update: 124.76, Optimal reward 163.86
Iteration 184 took 5.94 seconds (mean sampled reward: -757.58). Current reward after update: 148.17, Optimal reward 163.86
Iteration 185 took 5.80 seconds (mean sampled reward: -754.92). Current reward after update: 110.92, Optimal reward 163.86
Iteration 186 took 5.74 seconds (mean sampled reward: -726.72). Current reward after update: 144.24, Optimal reward 163.86
Iteration 187 took 5.59 seconds (mean sampled reward: -714.45). Current reward after update: 57.03, Optimal reward 163.86
Iteration 188 took 5.53 seconds (mean sampled reward: -723.55). Current reward after update: -3.32, Optimal reward 163.86
Iteration 189 took 5.58 seconds (mean sampled reward: -739.21). Current reward after update: 128.94, Optimal reward 163.86
Iteration 190 took 5.75 seconds (mean sampled reward: -725.91). Current reward after update: 156.19, Optimal reward 163.86
Iteration 191 took 5.80 seconds (mean sampled reward: -718.14). Current reward after update: 153.01, Optimal reward 163.86
Iteration 192 took 5.93 seconds (mean sampled reward: -735.92). Current reward after update: 165.25, Optimal reward 165.25
Iteration 193 took 5.79 seconds (mean sampled reward: -719.45). Current reward after update: 132.54, Optimal reward 165.25
Iteration 194 took 5.85 seconds (mean sampled reward: -738.81). Current reward after update: 191.35, Optimal reward 191.35
Iteration 195 took 5.83 seconds (mean sampled reward: -688.81). Current reward after update: 190.81, Optimal reward 191.35
Iteration 196 took 5.73 seconds (mean sampled reward: -734.18). Current reward after update: 166.10, Optimal reward 191.35
Iteration 197 took 5.80 seconds (mean sampled reward: -753.33). Current reward after update: 138.25, Optimal reward 191.35
Iteration 198 took 5.83 seconds (mean sampled reward: -768.28). Current reward after update: 162.93, Optimal reward 191.35
Iteration 199 took 5.82 seconds (mean sampled reward: -796.83). Current reward after update: 141.32, Optimal reward 191.35
Iteration 200 took 5.79 seconds (mean sampled reward: -714.01). Current reward after update: 101.08, Optimal reward 191.35
Sigma: 0.8 mean rewards: -210.92012107480193, best rewards:191.35185780596595

argv[0]=
argv[0]=
argv[0]=
argv[0]=
argv[0]=
argv[0]=
