nohup: ignoring input
pybullet build time: May 20 2022 19:44:17
Iteration 1 took 4.60 seconds (mean sampled reward: -913.36). Current reward after update: -651.56, Optimal reward -651.56
Iteration 15 took 4.62 seconds (mean sampled reward: -856.53). Current reward after update: -632.37, Optimal reward -597.54
Iteration 16 took 4.49 seconds (mean sampled reward: -869.16). Current reward after update: -614.44, Optimal reward -597.54
Iteration 17 took 4.52 seconds (mean sampled reward: -861.14). Current reward after update: -636.99, Optimal reward -597.54
Iteration 18 took 4.58 seconds (mean sampled reward: -919.21). Current reward after update: -653.37, Optimal reward -597.54
Iteration 19 took 4.54 seconds (mean sampled reward: -896.35). Current reward after update: -620.88, Optimal reward -597.54
Iteration 20 took 4.47 seconds (mean sampled reward: -830.79). Current reward after update: -619.14, Optimal reward -597.54
Iteration 21 took 4.40 seconds (mean sampled reward: -820.01). Current reward after update: -636.16, Optimal reward -597.54
Iteration 22 took 4.37 seconds (mean sampled reward: -832.47). Current reward after update: -583.46, Optimal reward -583.46
Iteration 23 took 4.36 seconds (mean sampled reward: -850.70). Current reward after update: -568.49, Optimal reward -568.49
Iteration 24 took 4.52 seconds (mean sampled reward: -872.26). Current reward after update: -764.44, Optimal reward -568.49
Iteration 25 took 4.42 seconds (mean sampled reward: -849.61). Current reward after update: -655.21, Optimal reward -568.49
Iteration 26 took 4.39 seconds (mean sampled reward: -880.35). Current reward after update: -631.66, Optimal reward -568.49
Iteration 27 took 4.34 seconds (mean sampled reward: -842.91). Current reward after update: -625.36, Optimal reward -568.49
Iteration 28 took 4.28 seconds (mean sampled reward: -794.08). Current reward after update: -628.24, Optimal reward -568.49
Iteration 29 took 4.38 seconds (mean sampled reward: -810.67). Current reward after update: -628.92, Optimal reward -568.49
Iteration 30 took 4.55 seconds (mean sampled reward: -811.13). Current reward after update: -636.60, Optimal reward -568.49
Iteration 31 took 4.52 seconds (mean sampled reward: -822.36). Current reward after update: -649.02, Optimal reward -568.49
Iteration 32 took 4.60 seconds (mean sampled reward: -848.23). Current reward after update: -622.21, Optimal reward -568.49
Iteration 33 took 4.60 seconds (mean sampled reward: -868.21). Current reward after update: -664.07, Optimal reward -568.49
Iteration 34 took 4.62 seconds (mean sampled reward: -884.66). Current reward after update: -624.41, Optimal reward -568.49
Iteration 35 took 4.67 seconds (mean sampled reward: -831.02). Current reward after update: -635.22, Optimal reward -568.49
Iteration 36 took 4.71 seconds (mean sampled reward: -853.09). Current reward after update: -637.67, Optimal reward -568.49
Iteration 37 took 4.54 seconds (mean sampled reward: -888.15). Current reward after update: -615.54, Optimal reward -568.49
Iteration 38 took 4.42 seconds (mean sampled reward: -917.07). Current reward after update: -622.67, Optimal reward -568.49
Iteration 39 took 4.41 seconds (mean sampled reward: -879.47). Current reward after update: -612.25, Optimal reward -568.49
Iteration 40 took 4.36 seconds (mean sampled reward: -824.93). Current reward after update: -620.95, Optimal reward -568.49
Iteration 41 took 4.16 seconds (mean sampled reward: -837.16). Current reward after update: -607.03, Optimal reward -568.49
Iteration 42 took 4.34 seconds (mean sampled reward: -822.08). Current reward after update: -619.55, Optimal reward -568.49
Iteration 43 took 4.53 seconds (mean sampled reward: -809.41). Current reward after update: -634.87, Optimal reward -568.49
Iteration 44 took 4.68 seconds (mean sampled reward: -849.12). Current reward after update: -644.24, Optimal reward -568.49
Iteration 45 took 4.59 seconds (mean sampled reward: -808.68). Current reward after update: -618.72, Optimal reward -568.49
Iteration 46 took 4.57 seconds (mean sampled reward: -802.64). Current reward after update: -623.12, Optimal reward -568.49
Iteration 47 took 4.76 seconds (mean sampled reward: -814.87). Current reward after update: -647.55, Optimal reward -568.49
Iteration 48 took 4.63 seconds (mean sampled reward: -846.46). Current reward after update: -624.78, Optimal reward -568.49
Iteration 49 took 4.70 seconds (mean sampled reward: -806.73). Current reward after update: -605.29, Optimal reward -568.49
Iteration 50 took 4.68 seconds (mean sampled reward: -843.21). Current reward after update: -603.90, Optimal reward -568.49
Iteration 51 took 4.69 seconds (mean sampled reward: -839.92). Current reward after update: -601.88, Optimal reward -568.49
Iteration 52 took 4.62 seconds (mean sampled reward: -893.05). Current reward after update: -611.79, Optimal reward -568.49
Iteration 53 took 4.61 seconds (mean sampled reward: -911.50). Current reward after update: -625.16, Optimal reward -568.49
Iteration 54 took 4.57 seconds (mean sampled reward: -864.73). Current reward after update: -633.18, Optimal reward -568.49
Iteration 55 took 4.42 seconds (mean sampled reward: -907.17). Current reward after update: -640.76, Optimal reward -568.49
Iteration 56 took 4.19 seconds (mean sampled reward: -911.60). Current reward after update: -619.46, Optimal reward -568.49
Iteration 57 took 4.22 seconds (mean sampled reward: -868.72). Current reward after update: -631.50, Optimal reward -568.49
Iteration 58 took 4.23 seconds (mean sampled reward: -859.99). Current reward after update: -640.13, Optimal reward -568.49
Iteration 59 took 4.16 seconds (mean sampled reward: -830.37). Current reward after update: -622.64, Optimal reward -568.49
Iteration 60 took 4.15 seconds (mean sampled reward: -831.13). Current reward after update: -618.38, Optimal reward -568.49
Iteration 61 took 4.24 seconds (mean sampled reward: -851.27). Current reward after update: -552.04, Optimal reward -552.04
Iteration 62 took 4.19 seconds (mean sampled reward: -823.54). Current reward after update: -613.35, Optimal reward -552.04
Iteration 63 took 4.12 seconds (mean sampled reward: -808.26). Current reward after update: -554.21, Optimal reward -552.04
Iteration 64 took 4.12 seconds (mean sampled reward: -817.49). Current reward after update: -560.50, Optimal reward -552.04
Iteration 65 took 4.04 seconds (mean sampled reward: -815.40). Current reward after update: -562.68, Optimal reward -552.04
Iteration 66 took 4.09 seconds (mean sampled reward: -825.31). Current reward after update: -593.53, Optimal reward -552.04
Iteration 67 took 4.13 seconds (mean sampled reward: -816.17). Current reward after update: -565.34, Optimal reward -552.04
Iteration 68 took 4.16 seconds (mean sampled reward: -814.71). Current reward after update: -594.55, Optimal reward -552.04
Iteration 69 took 4.30 seconds (mean sampled reward: -824.62). Current reward after update: -562.45, Optimal reward -552.04
Iteration 70 took 4.18 seconds (mean sampled reward: -816.81). Current reward after update: -541.92, Optimal reward -541.92
Iteration 71 took 4.15 seconds (mean sampled reward: -809.96). Current reward after update: -579.37, Optimal reward -541.92
Iteration 72 took 4.33 seconds (mean sampled reward: -804.75). Current reward after update: -608.93, Optimal reward -541.92
Iteration 73 took 4.30 seconds (mean sampled reward: -822.51). Current reward after update: -581.12, Optimal reward -541.92
Iteration 74 took 4.04 seconds (mean sampled reward: -810.64). Current reward after update: -556.48, Optimal reward -541.92
Iteration 75 took 4.14 seconds (mean sampled reward: -820.63). Current reward after update: -556.96, Optimal reward -541.92
Iteration 76 took 4.17 seconds (mean sampled reward: -823.95). Current reward after update: -573.88, Optimal reward -541.92
Iteration 77 took 4.07 seconds (mean sampled reward: -826.92). Current reward after update: -583.42, Optimal reward -541.92
Iteration 78 took 4.24 seconds (mean sampled reward: -809.75). Current reward after update: -558.64, Optimal reward -541.92
Iteration 79 took 4.15 seconds (mean sampled reward: -824.40). Current reward after update: -559.95, Optimal reward -541.92
Iteration 80 took 4.24 seconds (mean sampled reward: -844.34). Current reward after update: -516.37, Optimal reward -516.37
Iteration 81 took 4.30 seconds (mean sampled reward: -907.80). Current reward after update: -634.32, Optimal reward -516.37
Iteration 82 took 4.44 seconds (mean sampled reward: -863.68). Current reward after update: -524.37, Optimal reward -516.37
Iteration 83 took 4.11 seconds (mean sampled reward: -835.75). Current reward after update: -546.27, Optimal reward -516.37
Iteration 84 took 4.14 seconds (mean sampled reward: -906.73). Current reward after update: -541.06, Optimal reward -516.37
Iteration 85 took 4.23 seconds (mean sampled reward: -894.08). Current reward after update: -519.33, Optimal reward -516.37
Iteration 86 took 4.17 seconds (mean sampled reward: -846.31). Current reward after update: -613.56, Optimal reward -516.37
Iteration 87 took 4.23 seconds (mean sampled reward: -829.72). Current reward after update: -604.57, Optimal reward -516.37
Iteration 88 took 4.26 seconds (mean sampled reward: -852.19). Current reward after update: -547.93, Optimal reward -516.37
Iteration 89 took 4.22 seconds (mean sampled reward: -809.85). Current reward after update: -587.43, Optimal reward -516.37
Iteration 90 took 4.12 seconds (mean sampled reward: -818.97). Current reward after update: -574.72, Optimal reward -516.37
Iteration 91 took 4.17 seconds (mean sampled reward: -806.80). Current reward after update: -623.02, Optimal reward -516.37
Iteration 92 took 4.28 seconds (mean sampled reward: -849.55). Current reward after update: -636.60, Optimal reward -516.37
Iteration 93 took 4.26 seconds (mean sampled reward: -853.85). Current reward after update: -589.14, Optimal reward -516.37
Iteration 94 took 4.12 seconds (mean sampled reward: -834.70). Current reward after update: -701.51, Optimal reward -516.37
Iteration 95 took 4.12 seconds (mean sampled reward: -810.41). Current reward after update: -621.06, Optimal reward -516.37
Iteration 96 took 4.08 seconds (mean sampled reward: -812.63). Current reward after update: -614.14, Optimal reward -516.37
Iteration 97 took 4.19 seconds (mean sampled reward: -811.79). Current reward after update: -609.05, Optimal reward -516.37
Iteration 98 took 4.09 seconds (mean sampled reward: -816.84). Current reward after update: -509.40, Optimal reward -509.40
Iteration 99 took 4.11 seconds (mean sampled reward: -815.57). Current reward after update: -567.63, Optimal reward -509.40
Iteration 100 took 4.04 seconds (mean sampled reward: -803.31). Current reward after update: -530.97, Optimal reward -509.40
Iteration 101 took 4.10 seconds (mean sampled reward: -818.25). Current reward after update: -570.78, Optimal reward -509.40
Iteration 102 took 4.09 seconds (mean sampled reward: -829.69). Current reward after update: -531.25, Optimal reward -509.40
Iteration 103 took 4.17 seconds (mean sampled reward: -813.12). Current reward after update: -580.91, Optimal reward -509.40
Iteration 104 took 4.16 seconds (mean sampled reward: -829.59). Current reward after update: -613.57, Optimal reward -509.40
Iteration 105 took 4.31 seconds (mean sampled reward: -919.47). Current reward after update: -568.21, Optimal reward -509.40
Iteration 106 took 4.17 seconds (mean sampled reward: -842.26). Current reward after update: -535.59, Optimal reward -509.40
Iteration 107 took 4.18 seconds (mean sampled reward: -824.84). Current reward after update: -517.92, Optimal reward -509.40
Iteration 108 took 4.11 seconds (mean sampled reward: -822.71). Current reward after update: -582.17, Optimal reward -509.40
Iteration 109 took 4.05 seconds (mean sampled reward: -822.11). Current reward after update: -596.11, Optimal reward -509.40
Iteration 110 took 4.15 seconds (mean sampled reward: -823.14). Current reward after update: -529.46, Optimal reward -509.40
Iteration 111 took 4.05 seconds (mean sampled reward: -809.35). Current reward after update: -539.90, Optimal reward -509.40
Iteration 112 took 4.21 seconds (mean sampled reward: -814.19). Current reward after update: -578.14, Optimal reward -509.40
Iteration 113 took 4.28 seconds (mean sampled reward: -851.60). Current reward after update: -605.09, Optimal reward -509.40
Iteration 114 took 4.15 seconds (mean sampled reward: -823.09). Current reward after update: -526.46, Optimal reward -509.40
Iteration 115 took 4.07 seconds (mean sampled reward: -808.09). Current reward after update: -509.55, Optimal reward -509.40
Iteration 116 took 4.21 seconds (mean sampled reward: -819.26). Current reward after update: -667.26, Optimal reward -509.40
Iteration 117 took 4.28 seconds (mean sampled reward: -818.74). Current reward after update: -592.44, Optimal reward -509.40
Iteration 118 took 4.17 seconds (mean sampled reward: -806.40). Current reward after update: -607.25, Optimal reward -509.40
Iteration 119 took 4.46 seconds (mean sampled reward: -822.56). Current reward after update: -616.39, Optimal reward -509.40
Iteration 120 took 4.33 seconds (mean sampled reward: -822.26). Current reward after update: -564.89, Optimal reward -509.40
Iteration 121 took 4.28 seconds (mean sampled reward: -834.03). Current reward after update: -578.00, Optimal reward -509.40
Iteration 122 took 4.24 seconds (mean sampled reward: -870.55). Current reward after update: -538.28, Optimal reward -509.40
Iteration 123 took 4.19 seconds (mean sampled reward: -859.54). Current reward after update: -570.06, Optimal reward -509.40
Iteration 124 took 4.16 seconds (mean sampled reward: -833.56). Current reward after update: -604.88, Optimal reward -509.40
Iteration 125 took 4.15 seconds (mean sampled reward: -840.96). Current reward after update: -577.42, Optimal reward -509.40
Iteration 126 took 4.18 seconds (mean sampled reward: -822.57). Current reward after update: -624.41, Optimal reward -509.40
Iteration 127 took 4.13 seconds (mean sampled reward: -832.38). Current reward after update: -588.96, Optimal reward -509.40
Iteration 128 took 4.15 seconds (mean sampled reward: -833.71). Current reward after update: -571.98, Optimal reward -509.40
Iteration 129 took 4.13 seconds (mean sampled reward: -831.68). Current reward after update: -622.34, Optimal reward -509.40
Iteration 130 took 4.14 seconds (mean sampled reward: -838.46). Current reward after update: -579.45, Optimal reward -509.40
Iteration 131 took 4.18 seconds (mean sampled reward: -846.17). Current reward after update: -589.93, Optimal reward -509.40
Iteration 132 took 4.20 seconds (mean sampled reward: -900.72). Current reward after update: -659.60, Optimal reward -509.40
Iteration 133 took 4.18 seconds (mean sampled reward: -846.25). Current reward after update: -743.86, Optimal reward -509.40
Iteration 134 took 4.25 seconds (mean sampled reward: -895.70). Current reward after update: -600.63, Optimal reward -509.40
Iteration 135 took 4.12 seconds (mean sampled reward: -834.63). Current reward after update: -638.08, Optimal reward -509.40
Iteration 136 took 4.25 seconds (mean sampled reward: -835.50). Current reward after update: -593.81, Optimal reward -509.40
Iteration 137 took 4.26 seconds (mean sampled reward: -856.34). Current reward after update: -582.91, Optimal reward -509.40
Iteration 138 took 4.25 seconds (mean sampled reward: -847.01). Current reward after update: -637.36, Optimal reward -509.40
Iteration 139 took 4.19 seconds (mean sampled reward: -834.08). Current reward after update: -583.82, Optimal reward -509.40
Iteration 140 took 4.09 seconds (mean sampled reward: -826.62). Current reward after update: -596.38, Optimal reward -509.40
Iteration 141 took 4.15 seconds (mean sampled reward: -825.88). Current reward after update: -624.41, Optimal reward -509.40
Iteration 142 took 4.53 seconds (mean sampled reward: -831.03). Current reward after update: -601.49, Optimal reward -509.40
Iteration 143 took 4.62 seconds (mean sampled reward: -820.72). Current reward after update: -605.19, Optimal reward -509.40
Iteration 144 took 4.43 seconds (mean sampled reward: -808.34). Current reward after update: -599.55, Optimal reward -509.40
Iteration 145 took 4.53 seconds (mean sampled reward: -809.26). Current reward after update: -597.99, Optimal reward -509.40
Iteration 146 took 4.32 seconds (mean sampled reward: -825.96). Current reward after update: -620.84, Optimal reward -509.40
Iteration 147 took 4.14 seconds (mean sampled reward: -817.89). Current reward after update: -550.34, Optimal reward -509.40
Iteration 148 took 4.25 seconds (mean sampled reward: -820.42). Current reward after update: -563.41, Optimal reward -509.40
Iteration 149 took 4.08 seconds (mean sampled reward: -867.45). Current reward after update: -488.72, Optimal reward -488.72
Iteration 150 took 4.25 seconds (mean sampled reward: -809.74). Current reward after update: -631.26, Optimal reward -488.72
Iteration 151 took 4.18 seconds (mean sampled reward: -859.41). Current reward after update: -605.62, Optimal reward -488.72
Iteration 152 took 4.18 seconds (mean sampled reward: -837.71). Current reward after update: -656.06, Optimal reward -488.72
Iteration 153 took 4.21 seconds (mean sampled reward: -882.75). Current reward after update: -640.54, Optimal reward -488.72
Iteration 154 took 4.08 seconds (mean sampled reward: -852.00). Current reward after update: -652.31, Optimal reward -488.72
Iteration 155 took 4.13 seconds (mean sampled reward: -812.67). Current reward after update: -606.45, Optimal reward -488.72
Iteration 156 took 4.33 seconds (mean sampled reward: -821.04). Current reward after update: -643.06, Optimal reward -488.72
Iteration 157 took 4.25 seconds (mean sampled reward: -831.78). Current reward after update: -699.65, Optimal reward -488.72
Iteration 158 took 4.29 seconds (mean sampled reward: -839.87). Current reward after update: -582.92, Optimal reward -488.72
Iteration 159 took 4.15 seconds (mean sampled reward: -823.37). Current reward after update: -619.38, Optimal reward -488.72
Iteration 160 took 4.20 seconds (mean sampled reward: -814.55). Current reward after update: -624.11, Optimal reward -488.72
Iteration 161 took 4.20 seconds (mean sampled reward: -800.87). Current reward after update: -566.52, Optimal reward -488.72
Iteration 162 took 4.12 seconds (mean sampled reward: -795.83). Current reward after update: -575.08, Optimal reward -488.72
Iteration 163 took 4.01 seconds (mean sampled reward: -816.85). Current reward after update: -595.36, Optimal reward -488.72
Iteration 164 took 4.08 seconds (mean sampled reward: -808.04). Current reward after update: -569.36, Optimal reward -488.72
Iteration 165 took 4.16 seconds (mean sampled reward: -834.23). Current reward after update: -556.57, Optimal reward -488.72
Iteration 166 took 4.14 seconds (mean sampled reward: -806.94). Current reward after update: -552.24, Optimal reward -488.72
Iteration 167 took 4.14 seconds (mean sampled reward: -839.55). Current reward after update: -557.37, Optimal reward -488.72
Iteration 168 took 4.09 seconds (mean sampled reward: -855.21). Current reward after update: -633.84, Optimal reward -488.72
Iteration 169 took 4.13 seconds (mean sampled reward: -827.57). Current reward after update: -578.57, Optimal reward -488.72
Iteration 170 took 4.17 seconds (mean sampled reward: -820.10). Current reward after update: -632.48, Optimal reward -488.72
Iteration 171 took 4.12 seconds (mean sampled reward: -800.52). Current reward after update: -561.41, Optimal reward -488.72
Iteration 172 took 4.12 seconds (mean sampled reward: -804.52). Current reward after update: -619.01, Optimal reward -488.72
Iteration 173 took 4.13 seconds (mean sampled reward: -833.90). Current reward after update: -621.32, Optimal reward -488.72
Iteration 174 took 4.16 seconds (mean sampled reward: -813.11). Current reward after update: -635.19, Optimal reward -488.72
Iteration 175 took 4.17 seconds (mean sampled reward: -809.55). Current reward after update: -517.13, Optimal reward -488.72
Iteration 176 took 4.10 seconds (mean sampled reward: -813.45). Current reward after update: -638.15, Optimal reward -488.72
Iteration 177 took 4.17 seconds (mean sampled reward: -810.80). Current reward after update: -626.29, Optimal reward -488.72
Iteration 178 took 4.19 seconds (mean sampled reward: -812.73). Current reward after update: -636.61, Optimal reward -488.72
Iteration 179 took 4.14 seconds (mean sampled reward: -857.28). Current reward after update: -567.95, Optimal reward -488.72
Iteration 180 took 4.11 seconds (mean sampled reward: -832.16). Current reward after update: -613.53, Optimal reward -488.72
Iteration 181 took 4.18 seconds (mean sampled reward: -819.44). Current reward after update: -593.02, Optimal reward -488.72
Iteration 182 took 4.18 seconds (mean sampled reward: -845.93). Current reward after update: -605.40, Optimal reward -488.72
Iteration 183 took 4.26 seconds (mean sampled reward: -851.37). Current reward after update: -745.25, Optimal reward -488.72
Iteration 184 took 4.47 seconds (mean sampled reward: -828.89). Current reward after update: -617.51, Optimal reward -488.72
Iteration 185 took 4.49 seconds (mean sampled reward: -813.59). Current reward after update: -605.77, Optimal reward -488.72
Iteration 186 took 4.65 seconds (mean sampled reward: -835.36). Current reward after update: -605.61, Optimal reward -488.72
Iteration 187 took 4.63 seconds (mean sampled reward: -810.83). Current reward after update: -610.35, Optimal reward -488.72
Iteration 188 took 4.63 seconds (mean sampled reward: -814.97). Current reward after update: -631.97, Optimal reward -488.72
Iteration 189 took 4.42 seconds (mean sampled reward: -804.04). Current reward after update: -633.33, Optimal reward -488.72
Iteration 190 took 4.50 seconds (mean sampled reward: -805.82). Current reward after update: -623.90, Optimal reward -488.72
Iteration 191 took 4.63 seconds (mean sampled reward: -820.72). Current reward after update: -646.87, Optimal reward -488.72
Iteration 192 took 4.69 seconds (mean sampled reward: -807.81). Current reward after update: -617.12, Optimal reward -488.72
Iteration 193 took 4.67 seconds (mean sampled reward: -788.06). Current reward after update: -658.41, Optimal reward -488.72
Iteration 194 took 4.69 seconds (mean sampled reward: -840.51). Current reward after update: -596.69, Optimal reward -488.72
Iteration 195 took 4.65 seconds (mean sampled reward: -820.23). Current reward after update: -611.81, Optimal reward -488.72
Iteration 196 took 4.64 seconds (mean sampled reward: -793.38). Current reward after update: -588.78, Optimal reward -488.72
Iteration 197 took 4.57 seconds (mean sampled reward: -801.10). Current reward after update: -594.52, Optimal reward -488.72
Iteration 198 took 4.50 seconds (mean sampled reward: -816.33). Current reward after update: -614.61, Optimal reward -488.72
Iteration 199 took 4.51 seconds (mean sampled reward: -814.68). Current reward after update: -601.64, Optimal reward -488.72
Iteration 200 took 4.73 seconds (mean sampled reward: -794.61). Current reward after update: -608.74, Optimal reward -488.72
Sigma: 0.8 mean rewards: -383.3992415698608, best rewards:-222.28055835639356

argv[0]=
argv[0]=
argv[0]=
argv[0]=
argv[0]=
argv[0]=
